event_date,dau,base_users,retained_users,d1_retention,dau_90d_roll,d1_90d_roll
2012-07-12,21,21,3,0.1428571428571428,20.677777777777777,0.3428582633095809
2012-07-13,9,9,1,0.1111111111111111,20.6,0.34062060898859325
2012-07-14,11,11,3,0.2727272727272727,20.444444444444443,0.3396509120188963
2012-07-15,8,8,2,0.25,20.333333333333332,0.3381077021423531
2012-07-16,17,17,9,0.5294117647058824,20.244444444444444,0.34087894397241847
2012-07-17,19,19,8,0.4210526315789473,20.27777777777778,0.3427795287677401
2012-07-18,21,21,6,0.2857142857142857,20.344444444444445,0.34002820601641737
2012-07-19,17,17,5,0.2941176470588235,20.333333333333332,0.33959247616892285
2012-07-20,20,20,5,0.25,20.455555555555556,0.3349628465392932
2012-07-21,9,9,5,0.5555555555555556,20.366666666666667,0.3385213069604987
2012-07-22,17,17,2,0.1176470588235294,20.322222222222223,0.33506659174107756
2012-07-23,12,12,5,0.4166666666666667,20.22222222222222,0.3359925176670035
2012-07-24,34,34,5,0.1470588235294117,20.4,0.33207094903955253
2012-07-25,12,12,3,0.25,20.31111111111111,0.32929317126177476
2012-07-26,16,16,3,0.1875,20.244444444444444,0.3293563025749061
2012-07-27,20,20,4,0.2,20.27777777777778,0.33027133525464464
2012-07-28,6,6,1,0.1666666666666666,20.255555555555556,0.3279565204398298
2012-07-29,9,9,3,0.3333333333333333,20.122222222222224,0.3279565204398298
2012-07-30,21,21,7,0.3333333333333333,20.166666666666668,0.3270850607448407
2012-07-31,17,17,3,0.1764705882352941,20.133333333333333,0.3234902895030106
2012-08-01,6,6,1,0.1666666666666666,19.933333333333334,0.31978658579930697
2012-08-02,17,17,5,0.2941176470588235,19.788888888888888,0.3212027078036642
2012-08-03,18,18,5,0.2777777777777778,19.855555555555554,0.32428912755675066
2012-08-04,9,9,3,0.3333333333333333,19.833333333333332,0.3249625282301513
2012-08-05,9,9,5,0.5555555555555556,19.677777777777777,0.32678754164936763
2012-08-06,21,21,5,0.238095238095238,19.633333333333333,0.32365526651709253
2012-08-07,23,23,5,0.217391304347826,19.555555555555557,0.32347813286169796
2012-08-08,19,19,4,0.2105263157894736,19.511111111111113,0.3248511305733685
2012-08-09,19,19,7,0.3684210526315789,19.58888888888889,0.3261669200470527
2012-08-10,27,27,7,0.2592592592592592,19.677777777777777,0.32495401123180473
2012-08-11,17,17,7,0.4117647058823529,19.7,0.3228625079638308
2012-08-12,22,22,11,0.5,19.6,0.32483383412870537
2012-08-13,24,24,5,0.2083333333333333,19.57777777777778,0.3228751446700159
2012-08-14,16,16,5,0.3125,19.511111111111113,0.3228120133568846
2012-08-15,18,18,6,0.3333333333333333,19.511111111111113,0.3234292973075019
2012-08-16,27,27,13,0.4814814814814814,19.666666666666668,0.32792439069148416
2012-08-17,19,19,4,0.2105263157894736,19.77777777777778,0.3290290040767993
2012-08-18,11,11,6,0.5454545454545454,19.711111111111112,0.33182163628119626
2012-08-19,22,22,9,0.4090909090909091,19.733333333333334,0.3324782019377619
2012-08-20,22,22,9,0.4090909090909091,19.7,0.3330236564832164
2012-08-21,22,22,6,0.2727272727272727,19.68888888888889,0.3312230416391233
2012-08-22,19,19,6,0.3157894736842105,19.58888888888889,0.3311603849975193
2012-08-23,22,22,4,0.1818181818181818,19.58888888888889,0.3311603849975193
2012-08-24,19,19,4,0.2105263157894736,19.622222222222224,0.32863845517295787
2012-08-25,17,17,2,0.1176470588235294,19.57777777777778,0.32730014206993896
2012-08-26,12,12,4,0.3333333333333333,19.533333333333335,0.3240594013291982
2012-08-27,25,25,7,0.28,19.566666666666666,0.32212000738980423
2012-08-28,25,25,7,0.28,19.566666666666666,0.32034222961202646
2012-08-29,21,21,6,0.2857142857142857,19.5,0.32022465171667075
2012-08-30,15,15,3,0.2,19.41111111111111,0.3190652314268157
2012-08-31,17,17,4,0.2352941176470588,19.433333333333334,0.3172351660673386
2012-09-01,11,11,3,0.2727272727272727,19.377777777777776,0.31540435798653055
2012-09-02,10,10,5,0.5,19.266666666666666,0.3181821357643083
2012-09-03,29,29,6,0.2068965517241379,19.42222222222222,0.3160365418945765
2012-09-04,19,19,5,0.2631578947368421,19.41111111111111,0.3161827407249858
2012-09-05,15,15,5,0.3333333333333333,19.344444444444445,0.3156536401958853
2012-09-06,21,21,6,0.2857142857142857,19.355555555555554,0.31827268781493295
2012-09-07,21,21,4,0.1904761904761904,19.466666666666665,0.316348685890931
2012-09-08,10,10,5,0.5,19.41111111111111,0.3159783155205606
2012-09-09,20,20,4,0.2,19.333333333333332,0.3128507435040997
2012-09-10,18,18,10,0.5555555555555556,19.266666666666666,0.3148569163436059
2012-09-11,21,21,9,0.4285714285714285,19.255555555555556,0.31406326554995506
2012-09-12,24,24,9,0.375,18.944444444444443,0.31545215443884395
2012-09-13,24,24,9,0.375,18.766666666666666,0.31822993221662177
2012-09-14,25,25,7,0.28,18.91111111111111,0.31948919147588106
2012-09-15,16,16,7,0.4375,18.866666666666667,0.3210169692536588
2012-09-16,20,20,12,0.6,18.81111111111111,0.32146141369810327
2012-09-17,26,26,13,0.5,18.7,0.32393054950057243
2012-09-18,24,24,9,0.375,18.744444444444444,0.3242083272783502
2012-09-19,23,23,11,0.4782608695652174,18.677777777777777,0.3245414940283085
2012-09-20,33,33,11,0.3333333333333333,18.7,0.3228688536459907
2012-09-21,19,19,4,0.2105263157894736,18.644444444444446,0.3205784053029108
2012-09-22,11,11,3,0.2727272727272727,18.533333333333335,0.3183177030422086
2012-09-23,14,14,4,0.2857142857142857,18.38888888888889,0.31778860251310803
2012-09-24,17,17,5,0.2941176470588235,18.322222222222223,0.3186411174321191
2012-09-25,22,22,5,0.2272727272727272,18.377777777777776,0.31593761178743696
2012-09-26,13,13,6,0.4615384615384615,18.31111111111111,0.31755704498581755
2012-09-27,13,13,5,0.3846153846153846,18.18888888888889,0.3185898085185811
2012-09-28,19,19,5,0.2631578947368421,18.177777777777777,0.3170693406823238
2012-09-29,11,11,5,0.4545454545454545,18.08888888888889,0.31685668783809195
2012-09-30,18,18,6,0.3333333333333333,18.07777777777778,0.3164668242903337
2012-10-01,18,18,6,0.3333333333333333,18.022222222222222,0.3172719772693997
2012-10-02,18,18,3,0.1666666666666666,18.066666666666666,0.31594922594664837
2012-10-03,13,13,5,0.3846153846153846,17.977777777777778,0.3149317249291474
2012-10-04,17,17,7,0.4117647058823529,17.955555555555556,0.31833729768456537
2012-10-05,34,34,5,0.1470588235294117,18.255555555555556,0.31520937985076514
2012-10-06,10,10,1,0.1,18.211111111111112,0.3115585861999715
2012-10-07,16,16,6,0.375,18.2,0.3118036842391872
2012-10-08,20,20,7,0.35,18.122222222222224,0.3124003920581172
2012-10-09,22,22,6,0.2727272727272727,18.122222222222224,0.3124003920581172
2012-10-10,28,28,9,0.3214285714285714,18.2,0.31438451904224424
2012-10-11,22,22,7,0.3181818181818182,18.344444444444445,0.3166853046763632
2012-10-12,16,16,2,0.125,18.4,0.315043890534949
2012-10-13,9,9,3,0.3333333333333333,18.41111111111111,0.3159698164608749
2012-10-14,15,15,5,0.3333333333333333,18.38888888888889,0.3137911672234022
2012-10-15,20,20,5,0.25,18.4,0.31189058242808054
2012-10-16,14,14,5,0.3571428571428571,18.322222222222223,0.3126842332217314
2012-10-17,24,24,8,0.3333333333333333,18.4,0.3131199630692259
2012-10-18,22,22,6,0.2727272727272727,18.42222222222222,0.31337248832175113
2012-10-19,32,32,6,0.1875,18.677777777777777,0.30928298214891164
2012-10-20,13,13,3,0.2307692307692307,18.633333333333333,0.31053989517053054
2012-10-21,13,13,5,0.3846153846153846,18.644444444444446,0.31018376981440515
2012-10-22,16,16,8,0.5,18.444444444444443,0.3141053384418561
2012-10-23,15,15,3,0.2,18.477777777777778,0.31354978288630064
2012-10-24,14,14,4,0.2857142857142857,18.455555555555556,0.3146410527275704
2012-10-25,17,17,3,0.1764705882352941,18.42222222222222,0.3143796148190737
2012-10-26,16,16,2,0.125,18.533333333333335,0.3139166518561108
2012-10-27,4,4,2,0.5,18.477777777777778,0.3157685037079626
2012-10-28,17,17,5,0.2941176470588235,18.433333333333334,0.31533277386046804
2012-10-29,22,22,7,0.3181818181818182,18.488888888888887,0.3169073430820961
2012-10-30,24,24,7,0.2916666666666667,18.68888888888889,0.318296231970985
2012-10-31,22,22,10,0.4545454545454545,18.744444444444444,0.3200787631652809
2012-11-01,19,19,7,0.3684210526315789,18.755555555555556,0.3210859106636565
2012-11-02,17,17,3,0.1764705882352941,18.844444444444445,0.31934299127367827
2012-11-03,11,11,4,0.3636363636363636,18.866666666666667,0.31721055580790947
2012-11-04,11,11,4,0.3636363636363636,18.755555555555556,0.31860545720281086
2012-11-05,13,13,5,0.3846153846153846,18.644444444444446,0.3204635025391171
2012-11-06,16,16,6,0.375,18.61111111111111,0.32229098791923405
2012-11-07,21,21,5,0.238095238095238,18.633333333333333,0.3208429233132747
2012-11-08,10,10,3,0.3,18.444444444444443,0.321295598210394
2012-11-09,13,13,6,0.4615384615384615,18.4,0.3218486399399063
2012-11-10,12,12,3,0.25,18.288888888888888,0.31907086216212854
2012-11-11,10,10,4,0.4,18.133333333333333,0.3212004917917582
2012-11-12,30,30,6,0.2,18.288888888888888,0.3199504917917582
2012-11-13,22,22,4,0.1818181818181818,18.333333333333332,0.3182669901082565
2012-11-14,12,12,1,0.0833333333333333,18.166666666666668,0.3138431217954993
2012-11-15,14,14,3,0.2142857142857142,18.11111111111111,0.31388489288990196
2012-11-16,16,16,2,0.125,18.166666666666668,0.3092131757181848
2012-11-17,11,11,4,0.3636363636363636,18.044444444444444,0.3087081252131343
2012-11-18,10,10,1,0.1,17.91111111111111,0.3052737817787909
2012-11-19,23,23,6,0.2608695652173913,17.92222222222222,0.3051420294731255
2012-11-20,27,27,7,0.2592592592592592,18.011111111111113,0.30451391597951494
2012-11-21,18,18,1,0.0555555555555555,17.966666666666665,0.3031109979099302
2012-11-22,15,15,4,0.2666666666666666,17.92222222222222,0.3037347795863435
2012-11-23,18,18,5,0.2777777777777778,17.933333333333334,0.3055140097969462
2012-11-24,18,18,2,0.1111111111111111,18.0,0.3030448739944771
2012-11-25,17,17,2,0.1176470588235294,17.91111111111111,0.30124095242584964
2012-11-26,20,20,4,0.2,17.855555555555554,0.30035206353696076
2012-11-27,14,14,2,0.1428571428571428,17.77777777777778,0.2987647619496592
2012-11-28,26,26,10,0.3846153846153846,17.9,0.3008160440009412
2012-11-29,19,19,8,0.4210526315789473,17.92222222222222,0.3028800274890733
2012-11-30,16,16,2,0.125,17.977777777777778,0.30123861334765917
2012-12-01,17,17,1,0.0588235294117647,18.055555555555557,0.2963366525633454
2012-12-02,9,9,3,0.3333333333333333,17.833333333333332,0.2977415056923365
2012-12-03,37,37,9,0.2432432432432432,18.033333333333335,0.2975202317868521
2012-12-04,23,23,7,0.3043478260869565,18.122222222222224,0.2971981705952257
2012-12-05,17,17,3,0.1764705882352941,18.07777777777778,0.295984351734348
2012-12-06,21,21,9,0.4285714285714285,18.07777777777778,0.2986298543798506
2012-12-07,21,21,8,0.3809523809523809,18.2,0.29730710305709934
2012-12-08,14,14,4,0.2857142857142857,18.133333333333333,0.29825948400948027
2012-12-09,18,18,10,0.5555555555555556,18.133333333333333,0.2982594840094802
2012-12-10,29,29,11,0.3793103448275862,18.22222222222222,0.29771213863454865
2012-12-11,22,22,12,0.5454545454545454,18.2,0.2996060780284881
2012-12-12,27,27,6,0.2222222222222222,18.233333333333334,0.29790854716429055
2012-12-13,15,15,5,0.3333333333333333,18.122222222222224,0.2985011397568831
2012-12-14,15,15,2,0.1333333333333333,18.11111111111111,0.29512151012725346
2012-12-15,6,6,3,0.5,17.955555555555556,0.29401039901614234
2012-12-16,14,14,8,0.5714285714285714,17.822222222222223,0.29480404980979313
2012-12-17,26,26,12,0.4615384615384615,17.844444444444445,0.2957655882713316
2012-12-18,22,22,7,0.3181818181818182,17.833333333333332,0.29398693214484944
2012-12-19,17,17,9,0.5294117647058824,17.655555555555555,0.29616558138232213
2012-12-20,28,28,6,0.2142857142857142,17.755555555555556,0.29620735247672486
2012-12-21,14,14,6,0.4285714285714285,17.788888888888888,0.29793895420832656
2012-12-22,19,19,7,0.3684210526315789,17.844444444444445,0.29885791828518543
2012-12-23,25,25,8,0.32,17.933333333333334,0.2991454999845318
2012-12-24,23,23,8,0.3478260869565217,17.944444444444443,0.30048498175879623
2012-12-25,12,12,3,0.25,17.933333333333334,0.29813455440836883
2012-12-26,16,16,7,0.4375,17.966666666666665,0.29872216124597567
2012-12-27,13,13,1,0.0769230769230769,17.9,0.2966528854924894
2012-12-28,12,12,1,0.0833333333333333,17.91111111111111,0.2925283063679103
2012-12-29,12,12,3,0.25,17.844444444444445,0.29160238044198433
2012-12-30,13,13,4,0.3076923076923077,17.788888888888888,0.2913174801570841
2012-12-31,20,20,0,0.0,17.81111111111111,0.2894656283052322
2013-01-01,7,7,2,0.2857142857142857,17.744444444444444,0.2883667272063311
2013-01-02,17,17,4,0.2352941176470588,17.744444444444444,0.2864059428926056
2013-01-03,14,14,5,0.3571428571428571,17.522222222222222,0.288740209932755
2013-01-04,20,20,7,0.35,17.633333333333333,0.2915179877105328
2013-01-05,23,23,6,0.2608695652173913,17.711111111111112,0.2902498717685038
2013-01-06,22,22,7,0.3181818181818182,17.733333333333334,0.2898963364149685
2013-01-07,20,20,5,0.25,17.711111111111112,0.2896438111624432
2013-01-08,20,20,7,0.35,17.622222222222224,0.2899612714799035
2013-01-09,29,29,8,0.2758620689655172,17.7,0.28949105204416686
2013-01-10,35,35,11,0.3142857142857143,17.91111111111111,0.2915942266473414
2013-01-11,23,23,3,0.1304347826086956,18.066666666666666,0.2893397983059566
2013-01-12,14,14,3,0.2142857142857142,18.055555555555557,0.28801704698320524
2013-01-13,15,15,4,0.2666666666666666,18.0,0.28820223216839047
2013-01-14,17,17,8,0.4705882352941176,18.033333333333335,0.2894627363700711
2013-01-15,35,35,12,0.3428571428571428,18.155555555555555,0.2895685564758912
2013-01-16,27,27,8,0.2962962962962963,18.211111111111112,0.289830434515547
2013-01-17,19,19,5,0.2631578947368421,18.066666666666666,0.29067107779040086
2013-01-18,14,14,2,0.1428571428571428,18.07777777777778,0.2896942768135999
2013-01-19,7,7,1,0.1428571428571428,18.011111111111113,0.2870080741273972
2013-01-20,16,16,4,0.25,18.011111111111113,0.28423029634961944
2013-01-21,20,20,10,0.5,18.066666666666666,0.28756362968295274
2013-01-22,36,36,13,0.3611111111111111,18.31111111111111,0.2884013721873619
2013-01-23,32,32,12,0.375,18.477777777777778,0.29060725454030306
2013-01-24,31,31,17,0.5483870967741935,18.644444444444446,0.29531155561557193
2013-01-25,41,41,11,0.2682926829268293,19.055555555555557,0.2927370298703144
2013-01-26,18,18,10,0.5555555555555556,19.066666666666666,0.29564189552027814
2013-01-27,29,29,9,0.3103448275862069,19.144444444444446,0.29555481784699356
2013-01-28,38,38,17,0.4473684210526316,19.3,0.29728483734017097
2013-01-29,37,37,11,0.2972972972972973,19.466666666666665,0.2955376355929692
2013-01-30,25,25,8,0.32,19.533333333333335,0.29499962389706275
2013-01-31,27,27,13,0.4814814814814814,19.644444444444446,0.2983886338220204
2013-02-01,26,26,7,0.2692307692307692,19.81111111111111,0.2973396827730694
2013-02-02,19,19,5,0.2631578947368421,19.9,0.2962232553408525
2013-02-03,19,19,5,0.2631578947368421,19.966666666666665,0.2948737276755353
2013-02-04,23,23,7,0.3043478260869565,20.044444444444444,0.29408870352094596
2013-02-05,28,28,9,0.3214285714285714,20.122222222222224,0.29501462944687185
2013-02-06,32,32,10,0.3125,20.366666666666667,0.29515351833576076
2013-02-07,37,37,11,0.2972972972972973,20.633333333333333,0.29332861651085895
2013-02-08,35,35,7,0.2,20.88888888888889,0.29277306095530337
2013-02-09,24,24,9,0.375,21.044444444444444,0.2924952831775256
2013-02-10,31,31,11,0.3548387096774194,21.055555555555557,0.29421571328505247
2013-02-11,36,36,16,0.4444444444444444,21.211111111111112,0.29713378286978875
2013-02-12,38,38,17,0.4473684210526316,21.5,0.301178617177781
2013-02-13,54,54,21,0.3888888888888889,21.944444444444443,0.30311865245114955
2013-02-14,43,43,14,0.3255813953488372,22.244444444444444,0.30534733462169217
2013-02-15,26,26,7,0.2692307692307692,22.41111111111111,0.30429838357274114
2013-02-16,17,17,6,0.3529411764705882,22.488888888888887,0.30710884108908104
2013-02-17,16,16,11,0.6875,22.41111111111111,0.3118491792533322
2013-02-18,42,42,16,0.3809523809523809,22.57777777777778,0.31320132504992243
2013-02-19,38,38,14,0.3684210526315789,22.8,0.3166776083507672
2013-02-20,37,37,16,0.4324324324324324,23.044444444444444,0.31851945019260897
2013-02-21,42,42,13,0.3095238095238095,23.31111111111111,0.31887218387867605
2013-02-22,30,30,5,0.1666666666666666,23.444444444444443,0.3194894678292933
2013-02-23,16,16,5,0.3125,23.433333333333334,0.3216545005090319
2013-02-24,21,21,10,0.4761904761904761,23.444444444444443,0.32472328357781494
2013-02-25,41,41,11,0.2682926829268293,23.744444444444444,0.3261170118008115
2013-02-26,34,34,12,0.3529411764705882,23.833333333333332,0.3257650761547582
2013-02-27,34,34,10,0.2941176470588235,24.0,0.3243546874378679
2013-02-28,27,27,9,0.3333333333333333,24.122222222222224,0.3266695022526827
2013-03-01,33,33,12,0.3636363636363636,24.3,0.33005631152184495
2013-03-02,31,31,13,0.4193548387096774,24.544444444444444,0.33101210602602654
2013-03-03,41,41,20,0.4878048780487805,24.58888888888889,0.3337294575238658
2013-03-04,56,56,20,0.3571428571428571,24.955555555555556,0.33431606898004246
2013-03-05,40,40,17,0.425,25.211111111111112,0.3370775068885392
2013-03-06,37,37,17,0.4594594594594595,25.38888888888889,0.3374207072317396
2013-03-07,42,42,15,0.3571428571428571,25.622222222222224,0.3371561569671893
2013-03-08,39,39,7,0.1794871794871795,25.9,0.33597585578688816
2013-03-09,23,23,12,0.5217391304347826,25.955555555555556,0.33560011772999065
2013-03-10,33,33,10,0.303030303030303,26.0,0.3347525617100209
2013-03-11,35,35,8,0.2285714285714285,26.144444444444446,0.3312316381890973
2013-03-12,27,27,10,0.3703703703703703,26.144444444444446,0.3328777287240767
2013-03-13,31,31,9,0.2903225806451613,26.322222222222223,0.33239983147198593
2013-03-14,31,31,9,0.2903225806451613,26.5,0.33414415644211737
2013-03-15,25,25,5,0.2,26.711111111111112,0.33081082310878407
2013-03-16,23,23,9,0.391304347826087,26.81111111111111,0.3288094428465342
2013-03-17,28,28,11,0.3928571428571428,26.833333333333332,0.3280463170834084
2013-03-18,29,29,12,0.4137931034482758,26.91111111111111,0.3291086646974802
2013-03-19,33,33,16,0.4848484848484848,27.08888888888889,0.3286135171435091
2013-03-20,36,36,11,0.3055555555555556,27.177777777777777,0.3296276264909518
2013-03-21,32,32,12,0.375,27.377777777777776,0.3290323883957137
2013-03-22,28,28,3,0.1071428571428571,27.477777777777778,0.3261292973347279
2013-03-23,15,15,2,0.1333333333333333,27.366666666666667,0.32405522326065384
2013-03-24,27,27,9,0.3333333333333333,27.41111111111111,0.32389419266484065
2013-03-25,35,35,19,0.5428571428571428,27.666666666666668,0.3271481609188089
2013-03-26,42,42,18,0.4285714285714285,27.955555555555556,0.3270489545696025
2013-03-27,42,42,12,0.2857142857142857,28.27777777777778,0.32936885688950485
2013-03-28,32,32,4,0.125,28.5,0.32983181985246784
2013-03-29,15,15,5,0.3333333333333333,28.533333333333335,0.33075774577839373
2013-03-30,19,19,3,0.1578947368421052,28.6,0.3290933283245026
2013-03-31,17,17,8,0.4705882352941176,28.566666666666666,0.33432208649443723
