event_date,action_segment,base_users,retained_users,d1_retention
2012-01-02,question_user_day,4,1,0.25
2012-01-03,answer_user_day,8,4,0.5
2012-01-03,comment_only_user_day,2,1,0.5
2012-01-03,question_user_day,3,0,0.0
2012-01-04,answer_user_day,13,3,0.23076923076923078
2012-01-04,comment_only_user_day,8,1,0.125
2012-01-04,question_user_day,2,0,0.0
2012-01-05,answer_user_day,5,1,0.2
2012-01-05,comment_only_user_day,8,1,0.125
2012-01-05,question_user_day,1,0,0.0
2012-01-06,answer_user_day,1,1,1.0
2012-01-06,comment_only_user_day,2,0,0.0
2012-01-06,question_user_day,1,1,1.0
2012-01-07,answer_user_day,7,2,0.2857142857142857
2012-01-07,comment_only_user_day,2,1,0.5
2012-01-07,question_user_day,3,2,0.6666666666666666
2012-01-08,answer_user_day,10,5,0.5
2012-01-08,comment_only_user_day,3,1,0.3333333333333333
2012-01-08,question_user_day,3,1,0.3333333333333333
2012-01-09,answer_user_day,7,2,0.2857142857142857
2012-01-09,comment_only_user_day,11,5,0.45454545454545453
2012-01-10,answer_user_day,9,6,0.6666666666666666
2012-01-10,comment_only_user_day,9,4,0.4444444444444444
2012-01-10,question_user_day,3,2,0.6666666666666666
2012-01-11,answer_user_day,12,6,0.5
2012-01-11,comment_only_user_day,10,2,0.2
2012-01-11,question_user_day,4,2,0.5
2012-01-12,answer_user_day,13,8,0.6153846153846154
2012-01-12,comment_only_user_day,12,3,0.25
2012-01-12,question_user_day,2,1,0.5
2012-01-13,answer_user_day,11,2,0.18181818181818182
2012-01-13,comment_only_user_day,9,1,0.1111111111111111
2012-01-13,question_user_day,5,1,0.2
2012-01-14,answer_user_day,3,2,0.6666666666666666
2012-01-14,comment_only_user_day,3,0,0.0
2012-01-14,question_user_day,2,0,0.0
2012-01-15,answer_user_day,6,2,0.3333333333333333
2012-01-15,comment_only_user_day,1,0,0.0
2012-01-15,question_user_day,3,2,0.6666666666666666
2012-01-16,answer_user_day,11,1,0.09090909090909091
2012-01-16,comment_only_user_day,5,4,0.8
2012-01-16,question_user_day,8,3,0.375
2012-01-17,answer_user_day,12,4,0.3333333333333333
2012-01-17,comment_only_user_day,11,5,0.45454545454545453
2012-01-17,question_user_day,1,1,1.0
2012-01-18,answer_user_day,13,9,0.6923076923076923
2012-01-18,comment_only_user_day,9,2,0.2222222222222222
2012-01-18,question_user_day,5,0,0.0
2012-01-19,answer_user_day,11,4,0.36363636363636365
2012-01-19,comment_only_user_day,8,0,0.0
2012-01-19,question_user_day,5,2,0.4
2012-01-20,answer_user_day,8,3,0.375
2012-01-20,comment_only_user_day,7,4,0.5714285714285714
2012-01-20,question_user_day,6,1,0.16666666666666666
2012-01-21,answer_user_day,8,3,0.375
2012-01-21,comment_only_user_day,5,0,0.0
2012-01-21,question_user_day,6,4,0.6666666666666666
2012-01-22,answer_user_day,8,7,0.875
2012-01-22,comment_only_user_day,4,2,0.5
2012-01-22,question_user_day,5,3,0.6
2012-01-23,answer_user_day,11,8,0.7272727272727273
2012-01-23,comment_only_user_day,15,4,0.26666666666666666
2012-01-23,question_user_day,7,3,0.42857142857142855
2012-01-24,answer_user_day,11,4,0.36363636363636365
2012-01-24,comment_only_user_day,12,3,0.25
2012-01-24,question_user_day,6,3,0.5
2012-01-25,answer_user_day,7,4,0.5714285714285714
2012-01-25,comment_only_user_day,13,3,0.23076923076923078
2012-01-25,question_user_day,3,2,0.6666666666666666
2012-01-26,answer_user_day,11,5,0.45454545454545453
2012-01-26,comment_only_user_day,10,3,0.3
2012-01-26,question_user_day,4,2,0.5
2012-01-27,answer_user_day,8,4,0.5
2012-01-27,comment_only_user_day,9,2,0.2222222222222222
2012-01-27,question_user_day,3,2,0.6666666666666666
2012-01-28,answer_user_day,5,1,0.2
2012-01-28,comment_only_user_day,5,3,0.6
2012-01-28,question_user_day,4,3,0.75
2012-01-29,answer_user_day,11,6,0.5454545454545454
2012-01-29,comment_only_user_day,5,1,0.2
2012-01-29,question_user_day,8,5,0.625
2012-01-30,answer_user_day,16,11,0.6875
2012-01-30,comment_only_user_day,13,4,0.3076923076923077
2012-01-30,question_user_day,8,3,0.375
2012-01-31,answer_user_day,14,6,0.42857142857142855
2012-01-31,comment_only_user_day,17,2,0.11764705882352941
2012-01-31,question_user_day,5,3,0.6
2012-02-01,answer_user_day,12,7,0.5833333333333334
2012-02-01,comment_only_user_day,5,1,0.2
2012-02-01,question_user_day,4,1,0.25
2012-02-02,answer_user_day,21,4,0.19047619047619047
2012-02-02,comment_only_user_day,14,3,0.21428571428571427
2012-02-02,question_user_day,5,1,0.2
2012-02-03,answer_user_day,3,0,0.0
2012-02-03,comment_only_user_day,13,3,0.23076923076923078
2012-02-03,question_user_day,1,0,0.0
2012-02-04,answer_user_day,6,1,0.16666666666666666
2012-02-04,comment_only_user_day,4,0,0.0
2012-02-04,question_user_day,2,2,1.0
2012-02-05,answer_user_day,4,1,0.25
2012-02-05,comment_only_user_day,6,2,0.3333333333333333
2012-02-05,question_user_day,3,2,0.6666666666666666
2012-02-06,answer_user_day,8,6,0.75
2012-02-06,comment_only_user_day,5,3,0.6
2012-02-06,question_user_day,2,1,0.5
2012-02-07,answer_user_day,9,5,0.5555555555555556
2012-02-07,comment_only_user_day,10,6,0.6
2012-02-07,question_user_day,4,0,0.0
2012-02-08,answer_user_day,19,7,0.3684210526315789
2012-02-08,comment_only_user_day,10,3,0.3
2012-02-08,question_user_day,4,2,0.5
2012-02-09,answer_user_day,14,3,0.21428571428571427
2012-02-09,comment_only_user_day,8,1,0.125
2012-02-09,question_user_day,3,0,0.0
2012-02-10,answer_user_day,8,2,0.25
2012-02-10,comment_only_user_day,5,0,0.0
2012-02-10,question_user_day,4,1,0.25
2012-02-11,answer_user_day,5,3,0.6
2012-02-11,comment_only_user_day,4,1,0.25
2012-02-11,question_user_day,3,1,0.3333333333333333
2012-02-12,answer_user_day,6,5,0.8333333333333334
2012-02-12,comment_only_user_day,8,5,0.625
2012-02-13,answer_user_day,15,8,0.5333333333333333
2012-02-13,comment_only_user_day,9,2,0.2222222222222222
2012-02-13,question_user_day,4,3,0.75
2012-02-14,answer_user_day,8,5,0.625
2012-02-14,comment_only_user_day,10,4,0.4
2012-02-14,question_user_day,4,3,0.75
2012-02-15,answer_user_day,7,4,0.5714285714285714
2012-02-15,comment_only_user_day,10,4,0.4
2012-02-15,question_user_day,4,3,0.75
2012-02-16,answer_user_day,8,3,0.375
2012-02-16,comment_only_user_day,13,1,0.07692307692307693
2012-02-16,question_user_day,5,4,0.8
2012-02-17,answer_user_day,6,2,0.3333333333333333
2012-02-17,comment_only_user_day,4,1,0.25
2012-02-17,question_user_day,4,1,0.25
2012-02-18,answer_user_day,2,1,0.5
2012-02-18,comment_only_user_day,7,1,0.14285714285714285
2012-02-18,question_user_day,1,0,0.0
2012-02-19,answer_user_day,6,3,0.5
2012-02-19,comment_only_user_day,5,4,0.8
2012-02-19,question_user_day,6,5,0.8333333333333334
2012-02-20,answer_user_day,14,5,0.35714285714285715
2012-02-20,comment_only_user_day,13,5,0.38461538461538464
2012-02-20,question_user_day,4,0,0.0
2012-02-21,answer_user_day,13,5,0.38461538461538464
2012-02-21,comment_only_user_day,10,2,0.2
2012-02-21,question_user_day,4,1,0.25
2012-02-22,answer_user_day,11,5,0.45454545454545453
2012-02-22,comment_only_user_day,11,4,0.36363636363636365
2012-02-22,question_user_day,2,1,0.5
2012-02-23,answer_user_day,8,2,0.25
2012-02-23,comment_only_user_day,8,0,0.0
2012-02-23,question_user_day,4,2,0.5
2012-02-24,answer_user_day,5,2,0.4
2012-02-24,comment_only_user_day,10,2,0.2
2012-02-24,question_user_day,2,0,0.0
2012-02-25,answer_user_day,6,2,0.3333333333333333
2012-02-25,comment_only_user_day,3,1,0.3333333333333333
2012-02-25,question_user_day,3,1,0.3333333333333333
2012-02-26,answer_user_day,7,3,0.42857142857142855
2012-02-26,comment_only_user_day,4,2,0.5
2012-02-26,question_user_day,2,1,0.5
2012-02-27,answer_user_day,7,1,0.14285714285714285
2012-02-27,comment_only_user_day,10,5,0.5
2012-02-27,question_user_day,3,1,0.3333333333333333
2012-02-28,answer_user_day,6,5,0.8333333333333334
2012-02-28,comment_only_user_day,9,3,0.3333333333333333
2012-02-28,question_user_day,2,2,1.0
2012-02-29,answer_user_day,7,4,0.5714285714285714
2012-02-29,comment_only_user_day,9,5,0.5555555555555556
2012-03-01,answer_user_day,7,3,0.42857142857142855
2012-03-01,comment_only_user_day,11,4,0.36363636363636365
2012-03-01,question_user_day,1,0,0.0
2012-03-02,answer_user_day,6,1,0.16666666666666666
2012-03-02,comment_only_user_day,8,1,0.125
2012-03-02,question_user_day,2,0,0.0
2012-03-03,answer_user_day,2,0,0.0
2012-03-03,comment_only_user_day,6,1,0.16666666666666666
2012-03-03,question_user_day,1,1,1.0
2012-03-04,answer_user_day,1,1,1.0
2012-03-04,comment_only_user_day,8,4,0.5
2012-03-04,question_user_day,4,3,0.75
2012-03-05,answer_user_day,8,4,0.5
2012-03-05,comment_only_user_day,8,2,0.25
2012-03-05,question_user_day,6,2,0.3333333333333333
2012-03-06,answer_user_day,10,6,0.6
2012-03-06,comment_only_user_day,9,3,0.3333333333333333
2012-03-06,question_user_day,4,1,0.25
2012-03-07,answer_user_day,7,6,0.8571428571428571
2012-03-07,comment_only_user_day,7,2,0.2857142857142857
2012-03-07,question_user_day,2,2,1.0
2012-03-08,answer_user_day,10,3,0.3
2012-03-08,comment_only_user_day,9,3,0.3333333333333333
2012-03-08,question_user_day,6,1,0.16666666666666666
2012-03-09,answer_user_day,8,0,0.0
2012-03-09,comment_only_user_day,5,1,0.2
2012-03-09,question_user_day,1,0,0.0
2012-03-10,answer_user_day,6,3,0.5
2012-03-10,comment_only_user_day,1,0,0.0
2012-03-10,question_user_day,2,1,0.5
2012-03-11,answer_user_day,6,2,0.3333333333333333
2012-03-11,comment_only_user_day,6,0,0.0
2012-03-11,question_user_day,4,1,0.25
2012-03-12,answer_user_day,7,4,0.5714285714285714
2012-03-12,comment_only_user_day,4,1,0.25
2012-03-12,question_user_day,2,1,0.5
2012-03-13,answer_user_day,13,6,0.46153846153846156
2012-03-13,comment_only_user_day,3,1,0.3333333333333333
2012-03-13,question_user_day,5,2,0.4
2012-03-14,answer_user_day,10,7,0.7
2012-03-14,comment_only_user_day,9,2,0.2222222222222222
2012-03-14,question_user_day,3,1,0.3333333333333333
2012-03-15,answer_user_day,15,7,0.4666666666666667
2012-03-15,comment_only_user_day,6,0,0.0
2012-03-15,question_user_day,5,2,0.4
2012-03-16,answer_user_day,12,2,0.16666666666666666
2012-03-16,comment_only_user_day,5,1,0.2
2012-03-16,question_user_day,4,0,0.0
2012-03-17,answer_user_day,4,3,0.75
2012-03-17,comment_only_user_day,3,0,0.0
2012-03-17,question_user_day,3,2,0.6666666666666666
2012-03-18,answer_user_day,5,2,0.4
2012-03-18,comment_only_user_day,9,3,0.3333333333333333
2012-03-18,question_user_day,1,1,1.0
2012-03-19,answer_user_day,6,3,0.5
2012-03-19,comment_only_user_day,10,3,0.3
2012-03-19,question_user_day,2,1,0.5
2012-03-20,answer_user_day,11,5,0.45454545454545453
2012-03-20,comment_only_user_day,14,1,0.07142857142857142
2012-03-20,question_user_day,4,0,0.0
2012-03-21,answer_user_day,2,0,0.0
2012-03-21,comment_only_user_day,10,2,0.2
2012-03-22,answer_user_day,7,3,0.42857142857142855
2012-03-22,comment_only_user_day,3,1,0.3333333333333333
2012-03-22,question_user_day,6,3,0.5
2012-03-23,answer_user_day,8,2,0.25
2012-03-23,comment_only_user_day,6,1,0.16666666666666666
2012-03-23,question_user_day,7,2,0.2857142857142857
2012-03-24,answer_user_day,5,2,0.4
2012-03-24,comment_only_user_day,3,1,0.3333333333333333
2012-03-24,question_user_day,4,2,0.5
2012-03-25,answer_user_day,5,3,0.6
2012-03-25,comment_only_user_day,9,2,0.2222222222222222
2012-03-25,question_user_day,3,2,0.6666666666666666
2012-03-26,answer_user_day,4,1,0.25
2012-03-26,comment_only_user_day,12,2,0.16666666666666666
2012-03-26,question_user_day,5,3,0.6
2012-03-27,answer_user_day,8,5,0.625
2012-03-27,comment_only_user_day,7,2,0.2857142857142857
2012-03-27,question_user_day,5,2,0.4
2012-03-28,answer_user_day,8,5,0.625
2012-03-28,comment_only_user_day,6,3,0.5
2012-03-28,question_user_day,4,3,0.75
2012-03-29,answer_user_day,5,1,0.2
2012-03-29,comment_only_user_day,12,6,0.5
2012-03-29,question_user_day,4,1,0.25
2012-03-30,answer_user_day,14,3,0.21428571428571427
2012-03-30,comment_only_user_day,5,3,0.6
2012-03-30,question_user_day,3,3,1.0
2012-03-31,answer_user_day,4,1,0.25
2012-03-31,comment_only_user_day,8,2,0.25
2012-03-31,question_user_day,3,2,0.6666666666666666
2012-04-01,answer_user_day,4,2,0.5
2012-04-01,comment_only_user_day,2,0,0.0
2012-04-01,question_user_day,3,2,0.6666666666666666
2012-04-02,answer_user_day,8,4,0.5
2012-04-02,comment_only_user_day,8,4,0.5
2012-04-02,question_user_day,3,0,0.0
2012-04-03,answer_user_day,9,2,0.2222222222222222
2012-04-03,comment_only_user_day,5,1,0.2
2012-04-03,question_user_day,6,0,0.0
2012-04-04,answer_user_day,6,2,0.3333333333333333
2012-04-04,comment_only_user_day,6,3,0.5
2012-04-04,question_user_day,3,1,0.3333333333333333
2012-04-05,answer_user_day,6,0,0.0
2012-04-05,comment_only_user_day,10,2,0.2
2012-04-05,question_user_day,7,3,0.42857142857142855
2012-04-06,answer_user_day,5,1,0.2
2012-04-06,comment_only_user_day,6,1,0.16666666666666666
2012-04-07,answer_user_day,4,0,0.0
2012-04-07,comment_only_user_day,2,1,0.5
2012-04-07,question_user_day,4,0,0.0
2012-04-08,answer_user_day,8,2,0.25
2012-04-08,comment_only_user_day,2,0,0.0
2012-04-08,question_user_day,2,0,0.0
2012-04-09,answer_user_day,4,0,0.0
2012-04-09,comment_only_user_day,4,0,0.0
2012-04-10,answer_user_day,9,1,0.1111111111111111
2012-04-10,comment_only_user_day,3,2,0.6666666666666666
2012-04-10,question_user_day,3,1,0.3333333333333333
2012-04-11,answer_user_day,6,4,0.6666666666666666
2012-04-11,comment_only_user_day,8,3,0.375
2012-04-11,question_user_day,4,0,0.0
2012-04-12,answer_user_day,5,2,0.4
2012-04-12,comment_only_user_day,6,1,0.16666666666666666
2012-04-12,question_user_day,5,4,0.8
2012-04-13,answer_user_day,7,3,0.42857142857142855
2012-04-13,comment_only_user_day,10,2,0.2
2012-04-13,question_user_day,6,5,0.8333333333333334
2012-04-14,answer_user_day,6,2,0.3333333333333333
2012-04-14,comment_only_user_day,9,3,0.3333333333333333
2012-04-14,question_user_day,1,0,0.0
2012-04-15,answer_user_day,13,6,0.46153846153846156
2012-04-15,comment_only_user_day,5,1,0.2
2012-04-15,question_user_day,7,2,0.2857142857142857
2012-04-16,answer_user_day,3,2,0.6666666666666666
2012-04-16,comment_only_user_day,14,4,0.2857142857142857
2012-04-16,question_user_day,1,1,1.0
2012-04-17,answer_user_day,10,3,0.3
2012-04-17,comment_only_user_day,12,2,0.16666666666666666
2012-04-17,question_user_day,3,2,0.6666666666666666
2012-04-18,answer_user_day,6,3,0.5
2012-04-18,comment_only_user_day,7,1,0.14285714285714285
2012-04-18,question_user_day,3,0,0.0
2012-04-19,answer_user_day,4,3,0.75
2012-04-19,comment_only_user_day,10,4,0.4
2012-04-19,question_user_day,1,1,1.0
2012-04-20,answer_user_day,6,3,0.5
2012-04-20,comment_only_user_day,8,1,0.125
2012-04-20,question_user_day,4,2,0.5
2012-04-21,answer_user_day,2,2,1.0
2012-04-21,comment_only_user_day,5,3,0.6
2012-04-21,question_user_day,2,1,0.5
2012-04-22,answer_user_day,6,1,0.16666666666666666
2012-04-22,comment_only_user_day,7,2,0.2857142857142857
2012-04-22,question_user_day,4,1,0.25
2012-04-23,answer_user_day,12,6,0.5
2012-04-23,comment_only_user_day,5,1,0.2
2012-04-23,question_user_day,4,2,0.5
2012-04-24,answer_user_day,10,3,0.3
2012-04-24,comment_only_user_day,9,4,0.4444444444444444
2012-04-24,question_user_day,2,0,0.0
2012-04-25,answer_user_day,7,5,0.7142857142857143
2012-04-25,comment_only_user_day,6,1,0.16666666666666666
2012-04-25,question_user_day,5,3,0.6
2012-04-26,answer_user_day,8,6,0.75
2012-04-26,comment_only_user_day,7,2,0.2857142857142857
2012-04-26,question_user_day,5,2,0.4
2012-04-27,answer_user_day,13,1,0.07692307692307693
2012-04-27,comment_only_user_day,4,1,0.25
2012-04-27,question_user_day,5,2,0.4
2012-04-28,answer_user_day,5,2,0.4
2012-04-28,comment_only_user_day,8,0,0.0
2012-04-28,question_user_day,4,0,0.0
2012-04-29,answer_user_day,4,2,0.5
2012-04-29,comment_only_user_day,2,0,0.0
2012-04-29,question_user_day,2,1,0.5
2012-04-30,answer_user_day,9,3,0.3333333333333333
2012-04-30,comment_only_user_day,9,4,0.4444444444444444
2012-04-30,question_user_day,3,0,0.0
2012-05-01,answer_user_day,7,3,0.42857142857142855
2012-05-01,comment_only_user_day,8,3,0.375
2012-05-01,question_user_day,2,1,0.5
2012-05-02,answer_user_day,6,4,0.6666666666666666
2012-05-02,comment_only_user_day,11,5,0.45454545454545453
2012-05-02,question_user_day,3,1,0.3333333333333333
2012-05-03,answer_user_day,8,5,0.625
2012-05-03,comment_only_user_day,12,5,0.4166666666666667
2012-05-03,question_user_day,4,2,0.5
2012-05-04,answer_user_day,14,2,0.14285714285714285
2012-05-04,comment_only_user_day,7,0,0.0
2012-05-04,question_user_day,9,3,0.3333333333333333
2012-05-05,answer_user_day,7,0,0.0
2012-05-05,comment_only_user_day,5,0,0.0
2012-05-06,answer_user_day,5,2,0.4
2012-05-06,comment_only_user_day,6,1,0.16666666666666666
2012-05-07,answer_user_day,8,5,0.625
2012-05-07,comment_only_user_day,9,2,0.2222222222222222
2012-05-07,question_user_day,6,2,0.3333333333333333
2012-05-08,answer_user_day,10,7,0.7
2012-05-08,comment_only_user_day,10,4,0.4
2012-05-08,question_user_day,5,2,0.4
2012-05-09,answer_user_day,14,2,0.14285714285714285
2012-05-09,comment_only_user_day,13,4,0.3076923076923077
2012-05-09,question_user_day,3,1,0.3333333333333333
2012-05-10,answer_user_day,11,1,0.09090909090909091
2012-05-10,comment_only_user_day,6,0,0.0
2012-05-10,question_user_day,6,1,0.16666666666666666
2012-05-11,answer_user_day,5,1,0.2
2012-05-11,comment_only_user_day,5,2,0.4
2012-05-11,question_user_day,2,0,0.0
2012-05-12,answer_user_day,6,3,0.5
2012-05-12,comment_only_user_day,7,2,0.2857142857142857
2012-05-12,question_user_day,6,2,0.3333333333333333
2012-05-13,answer_user_day,6,5,0.8333333333333334
2012-05-13,comment_only_user_day,7,3,0.42857142857142855
2012-05-13,question_user_day,2,1,0.5
2012-05-14,answer_user_day,14,4,0.2857142857142857
2012-05-14,comment_only_user_day,11,5,0.45454545454545453
2012-05-14,question_user_day,6,1,0.16666666666666666
2012-05-15,answer_user_day,9,5,0.5555555555555556
2012-05-15,comment_only_user_day,12,3,0.25
2012-05-15,question_user_day,5,2,0.4
2012-05-16,answer_user_day,8,2,0.25
2012-05-16,comment_only_user_day,9,1,0.1111111111111111
2012-05-16,question_user_day,5,4,0.8
2012-05-17,answer_user_day,4,2,0.5
2012-05-17,comment_only_user_day,10,2,0.2
2012-05-17,question_user_day,4,1,0.25
2012-05-18,answer_user_day,4,0,0.0
2012-05-18,comment_only_user_day,7,1,0.14285714285714285
2012-05-18,question_user_day,2,0,0.0
2012-05-19,answer_user_day,4,0,0.0
2012-05-19,comment_only_user_day,4,1,0.25
2012-05-19,question_user_day,1,0,0.0
2012-05-20,answer_user_day,6,1,0.16666666666666666
2012-05-20,comment_only_user_day,7,2,0.2857142857142857
2012-05-20,question_user_day,4,2,0.5
2012-05-21,answer_user_day,8,2,0.25
2012-05-21,comment_only_user_day,10,3,0.3
2012-05-21,question_user_day,2,2,1.0
2012-05-22,answer_user_day,9,3,0.3333333333333333
2012-05-22,comment_only_user_day,14,5,0.35714285714285715
2012-05-22,question_user_day,2,1,0.5
2012-05-23,answer_user_day,9,7,0.7777777777777778
2012-05-23,comment_only_user_day,10,2,0.2
2012-05-23,question_user_day,4,1,0.25
2012-05-24,answer_user_day,11,4,0.36363636363636365
2012-05-24,comment_only_user_day,12,4,0.3333333333333333
2012-05-24,question_user_day,5,1,0.2
2012-05-25,answer_user_day,7,1,0.14285714285714285
2012-05-25,comment_only_user_day,10,1,0.1
2012-05-25,question_user_day,5,2,0.4
2012-05-26,answer_user_day,5,3,0.6
2012-05-26,comment_only_user_day,6,3,0.5
2012-05-26,question_user_day,5,1,0.2
2012-05-27,answer_user_day,4,2,0.5
2012-05-27,comment_only_user_day,10,2,0.2
2012-05-27,question_user_day,7,1,0.14285714285714285
2012-05-28,answer_user_day,5,4,0.8
2012-05-28,comment_only_user_day,8,4,0.5
2012-05-28,question_user_day,3,2,0.6666666666666666
2012-05-29,answer_user_day,11,3,0.2727272727272727
2012-05-29,comment_only_user_day,8,6,0.75
2012-05-29,question_user_day,3,1,0.3333333333333333
2012-05-30,answer_user_day,9,5,0.5555555555555556
2012-05-30,comment_only_user_day,13,5,0.38461538461538464
2012-05-30,question_user_day,3,1,0.3333333333333333
2012-05-31,answer_user_day,13,6,0.46153846153846156
2012-05-31,comment_only_user_day,10,2,0.2
2012-05-31,question_user_day,4,0,0.0
2012-06-01,answer_user_day,8,4,0.5
2012-06-01,comment_only_user_day,12,2,0.16666666666666666
2012-06-01,question_user_day,3,1,0.3333333333333333
2012-06-02,answer_user_day,6,4,0.6666666666666666
2012-06-02,comment_only_user_day,7,2,0.2857142857142857
